Datetime,ap_total,rp_total,ap_TV,rp_TV,ap_washing-machine,rp_washing-machine,ap_rice-cooker,rp_rice-cooker,ap_water-purifier,rp_water-purifier,ap_microwave,rp_microwave,ap_kimchi-fridge,rp_kimchi-fridge,hour,temp_int,dew_point_int,humidity_int,condition_cat,wind_direction_cat,wind_speed_int,wind_gust_int,pressure_float,date,month,day
2016-11-12 10:00:00,228.8616647518836,-110.72968091020216,0.20144735606272665,1.7873671456748568,0.04807625910080035,6.026547136530866,0.23526490190204616,0.00770855174479544,22.6139703870301,-0.0341163902164778,0.4958240317626856,-1.5737742527530303,12.26521618667048,0.9690453483112318,10,54.0,54.0,44.0,Fair,SE,8.0,0.0,30.12,2016-11-12,11,12
2016-11-12 11:00:00,243.1811715752598,-55.239437288009725,0.2008277793335073,1.785520022402705,0.04849797023003819,6.019789129454122,0.23423368484256477,0.008236949750440902,41.16085561497323,56.45112186884346,0.49641726618705745,-1.5720353172008026,12.686787542176521,1.1431267771164266,11,59.0,59.0,42.0,Fair,S,9.0,0.0,30.14,2016-11-12,11,12
2016-11-12 12:00:00,306.87961203838483,13.129500765468016,0.19962176049205252,1.7740194276713013,0.048763450939220354,5.980205279142255,0.23323349242736885,0.007967604945695008,97.0780407076977,124.64751105780037,0.495983594276733,-1.5646565285789202,10.713824195481978,0.3882897215825717,12,61.0,61.0,42.0,Fair,SSW,10.0,0.0,30.12,2016-11-12,11,12
2016-11-12 13:00:00,255.81108327001064,-23.838780139740873,0.19841241114239977,1.7670194227289033,0.04818502400960087,5.95759641356556,0.23192425946755915,0.00868053993250837,64.05543440048463,78.30805090133249,0.495411848760037,-1.5527333746968177,12.65497321875833,1.0989534121999216,13,61.0,61.0,48.0,Partly Cloudy,SSW,15.0,0.0,30.09,2016-11-12,11,12
2016-11-12 14:00:00,258.2852747293477,-116.93589963666136,0.19863911441886825,1.7696043827995738,0.04827991716852817,5.9629840226459265,0.2319722826494544,0.008406533643387538,20.799823243230957,-0.025065461990728535,0.4955288597433474,-1.5566135262969347,10.773520900927881,0.41172319474836067,14,63.0,63.0,48.0,Partly Cloudy,SW,12.0,0.0,30.09,2016-11-12,11,12
2016-11-12 15:00:00,289.13803456854856,-129.52771956078473,31.34228525459014,10.518793299261795,0.04775460588793465,5.913467046533842,0.23176509571506004,0.008195709389733474,12.361562300917104,0.020060146149515987,0.4958076594127214,-1.5370996864011948,14.410997536478927,1.8114786810687644,15,61.0,61.0,55.0,Partly Cloudy,SSW,14.0,0.0,30.09,2016-11-12,11,12
2016-11-12 16:00:00,669.7244512126108,-167.88326255044865,86.57846153846154,26.426923076923075,0.06333333333333334,5.888333333333333,0.145,-0.03,83.0985323450639,-0.3292143660988034,0.5066666666666667,-1.555,11.053585756491946,0.5533760301663907,16,61.0,61.0,52.0,Fair,SSW,13.0,0.0,30.09,2016-11-12,11,12
2016-11-12 17:00:00,606.8013020161811,-56.354672720817334,,,,,,,82.41717093373437,94.17791152108387,,,12.076109556177435,0.9498438719750102,17,59.0,59.0,55.0,Fair,SW,10.0,0.0,30.09,2016-11-12,11,12
2016-11-12 18:00:00,495.599396534074,-10.263962362489067,,,,,,,103.94579219373745,122.41445706929291,,,12.420163305422419,1.055056986788144,18,57.0,57.0,59.0,Fair,SSW,7.0,0.0,30.09,2016-11-12,11,12
2016-11-12 19:00:00,242.2205849155316,-69.66606013604397,,,,,,,54.86386659671364,43.953423543293006,,,14.108860690227699,1.7094205332377366,19,57.0,57.0,63.0,Partly Cloudy,S,3.0,0.0,30.09,2016-11-12,11,12
2016-11-12 20:00:00,206.9368197105113,-118.41099165722079,,,,,,,23.41879195761159,-0.028139730797317814,,,11.022788882829444,0.5194563643543575,20,57.0,57.0,63.0,Mostly Cloudy,S,7.0,0.0,30.09,2016-11-12,11,12
2016-11-12 21:00:00,208.78902038230981,-115.25872750307406,,,,,,,16.042246788559893,0.011219315518042847,,,13.902491444600063,1.6098558204768536,21,55.0,55.0,67.0,Mostly Cloudy,S,7.0,0.0,30.09,2016-11-12,11,12
2016-11-12 22:00:00,341.0700727034871,-22.024292496028256,,,,,,,70.70717156770918,99.16566061060006,,,10.908416603773514,0.4496126415094351,22,55.0,55.0,67.0,Mostly Cloudy,S,6.0,0.0,30.09,2016-11-12,11,12
2016-11-12 23:00:00,668.0202557082725,-18.386823294967922,,,,,,,101.20775156937206,124.55746795474147,,,14.758489897466706,1.8995559408926264,23,54.0,54.0,72.0,Mostly Cloudy,SSW,6.0,0.0,30.12,2016-11-12,11,12
2016-11-13 00:00:00,642.7669446571649,-134.18676721642248,,,,,,,39.77065360211038,18.84983753532933,,,10.739100773141931,0.36539819663145545,0,52.0,52.0,76.0,Mostly Cloudy,SSW,6.0,0.0,30.12,2016-11-13,11,13
2016-11-13 01:00:00,779.6014693101056,-146.06965346811717,,,,,,,22.78193605316768,-0.014319133357118716,,,14.601370020116631,1.8214380793020948,1,54.0,54.0,77.0,Mostly Cloudy,S,8.0,0.0,30.12,2016-11-13,11,13
2016-11-13 02:00:00,610.3937583655567,-168.0135033090434,,,,,,,12.739041345953781,0.03076594463367483,,,11.05999342181625,0.4796540649305529,2,52.0,52.0,76.0,Fog,S,5.0,0.0,30.12,2016-11-13,11,13
2016-11-13 03:00:00,517.1389352351918,-45.79365889538482,,,,,,,71.47599220477385,88.71813888992985,,,12.546731503435714,1.0304243861270739,3,54.0,54.0,77.0,Fog,S,3.0,0.0,30.12,2016-11-13,11,13
2016-11-13 04:00:00,444.1582025108515,-12.89632269545156,,,,,,,103.13921233004963,123.59238548260075,,,8.55036652293233,-0.517073696589559,4,54.0,54.0,77.0,Fog,ESE,2.0,0.0,30.12,2016-11-13,11,13
2016-11-13 05:00:00,418.56578484996123,-78.95926984602691,,,,,,,61.62029143114588,56.714603938149494,,,13.999258529250127,1.5629721821469913,5,52.0,52.0,82.0,Fog,NNW,2.0,0.0,30.12,2016-11-13,11,13
2016-11-13 06:00:00,339.92756641072475,-136.522718380987,,,,,,,11.667561323231286,0.03414691320980295,,,9.994525993883618,0.06385626911315273,6,54.0,54.0,77.0,Light Rain,SE,3.0,0.0,30.12,2016-11-13,11,13
2016-11-13 07:00:00,276.390094808797,-113.53637565891124,,,,,,,22.549505325531367,-0.027787091209124058,,,14.651512063032055,1.8099751781718043,7,52.0,52.0,88.0,Fog,SSE,5.0,0.0,30.12,2016-11-13,11,13
2016-11-13 08:00:00,326.6710044492643,-86.07769180438042,,,,,,,33.300451154729686,27.099208830953668,,,11.154810335243534,0.49858503766461976,8,54.0,54.0,82.0,Fog,SSW,3.0,0.0,30.14,2016-11-13,11,13
2016-11-13 09:00:00,395.929350904509,6.320632228647724,,,,,,,84.96299726027424,126.29020916391029,,,15.358827169811002,2.0823269811320775,9,55.0,55.0,82.0,Fog,SW,1.0,0.0,30.14,2016-11-13,11,13
2016-11-13 10:00:00,357.2185712146179,-5.61783491837659,,,,,,,95.27325036135966,111.86200559403666,,,10.690973029241835,0.28918652408439466,10,59.0,59.0,72.0,Fog,SE,6.0,0.0,30.14,2016-11-13,11,13
2016-11-13 11:00:00,272.8260993950679,-113.23787826896229,,,,,,,11.658007513175695,0.022182558965343924,,,14.61288459012677,1.7730238099705589,11,61.0,61.0,68.0,Mostly Cloudy,ESE,6.0,0.0,30.14,2016-11-13,11,13
2016-11-13 12:00:00,263.5436870493606,-119.15703490204027,,,,,,,19.02486098064881,-0.01709411985722822,,,10.922149647058667,0.39319868235295047,12,63.0,63.0,63.0,Mostly Cloudy,SE,8.0,0.0,30.12,2016-11-13,11,13
2016-11-13 13:00:00,203.70122884036016,-110.57505282934562,,,,,,,15.39448807538829,0.0015362422016927729,,,14.796668612313747,1.856905667482555,13,64.0,64.0,56.0,Mostly Cloudy,SE,9.0,0.0,30.06,2016-11-13,11,13
2016-11-13 14:00:00,216.5026246524549,-104.90260092678398,,,,,,,24.498263933135192,9.601054495708565,,,11.228126315789284,0.5184234962406284,14,64.0,64.0,59.0,Mostly Cloudy,E,9.0,0.0,30.03,2016-11-13,11,13
2016-11-13 15:00:00,408.8114137198629,13.049482803592065,,,,,,,95.43324469084718,126.37158165758345,,,14.382872751265936,1.6987447844902976,15,64.0,64.0,56.0,Mostly Cloudy,ESE,9.0,0.0,30.06,2016-11-13,11,13
2016-11-13 16:00:00,570.7460307616403,-16.59705014413603,40.76152854166273,12.603399095226465,0.04843774285876453,5.957708550524218,11.832515237019669,0.022168359668922433,92.50417407483931,122.88983235288536,12.797935431770327,-1.6113257333884388,13.756316603348376,1.421064889941,16,64.0,64.0,56.0,Mostly Cloudy,ESE,8.0,0.0,30.06,2016-11-13,11,13
2016-11-13 17:00:00,398.6558195064982,-127.41157653732897,90.93577995478536,27.005821778447633,0.04853678898037881,5.98256308579675,0.23259651679933682,0.007769555630302266,34.58509763135419,19.28832396372177,0.5488040993742602,-1.5518299171881276,11.650940218115107,0.6588783997259308,17,63.0,63.0,59.0,Mostly Cloudy,ESE,6.0,0.0,30.06,2016-11-13,11,13
2016-11-13 18:00:00,216.779516828525,-114.34453425012997,10.258944377765038,4.601421873827309,0.04869078848748148,6.038119097586386,0.23565806791260213,0.007465686458842471,22.829675172713134,-0.0354608428659665,0.5489705882353225,-1.5697180903012582,14.74845397913357,1.803011569121236,18,59.0,59.0,67.0,Mostly Cloudy,ESE,6.0,0.0,30.06,2016-11-13,11,13
2016-11-13 19:00:00,249.03959399528944,-109.05520606409324,10.398238263219085,4.601217960746058,0.04850147006498023,6.003638270379464,0.23847095088622125,0.024135105163241733,22.033373983737885,-0.027049754598933697,22.350503175289006,4.756756711189573,11.83917254901928,0.735693557422964,19,61.0,61.0,63.0,Mostly Cloudy,ESE,7.0,0.0,30.06,2016-11-13,11,13
2016-11-13 20:00:00,508.47739957205306,-132.957286073124,93.85904199598222,27.131194548219128,0.047883702007678566,5.900018354873496,0.23105889184429443,0.008237927546547704,54.76179953414147,14.562877188368804,0.4745329963493304,-1.5342722081812104,14.570046344071667,1.773420830440714,20,61.0,61.0,59.0,Mostly Cloudy,ESE,8.0,0.0,30.06,2016-11-13,11,13
2016-11-13 21:00:00,512.517118906711,-15.659796127924169,63.76608561375343,19.144833414442285,0.04752734983392735,5.880477754217452,0.23043205012756335,0.008168617739756816,95.72380661069921,123.06761886835055,0.4741682945153896,-1.536051652892547,13.887871280614721,1.5166357775229837,21,59.0,59.0,63.0,Mostly Cloudy,SE,6.0,0.0,30.06,2016-11-13,11,13
2016-11-13 22:00:00,546.1712970446388,-11.352245106985238,7.370775684899199,3.6696692874785746,0.04789559421049399,5.880991443069384,0.23099353198914258,0.008224616376775795,93.21089711887903,120.88395208122624,0.475001686530239,-1.5300856382579868,11.002831893387189,0.44830801663938136,22,57.0,57.0,67.0,Mostly Cloudy,SE,3.0,0.0,30.06,2016-11-13,11,13
2016-11-13 23:00:00,761.7424648371414,-133.45486408650922,86.632855093525,26.878457597436416,0.04827485545322445,5.9882648737216515,229.29136691051647,7.5711291137345285,38.42754760033952,22.039198930178596,4.268939750925618,-1.6348672351247127,14.478796474540047,1.7224066734608774,23,59.0,59.0,63.0,Mostly Cloudy,S,3.0,0.0,30.03,2016-11-13,11,13
2016-11-14 00:00:00,457.2400397614291,-134.60590847438735,66.27068269105222,20.714130805406363,0.047963411656427146,6.029858567645149,0.23907490881885038,0.024860937061626807,22.327230734564683,-0.025286352711439485,21.81106065441568,4.960379582871911,14.46075249456042,1.7151886863230565,0,52.0,52.0,76.0,Partly Cloudy,S,3.0,0.0,30.03,2016-11-14,11,14
2016-11-14 01:00:00,395.1851831603998,-126.02749488638385,0.20036423716719973,1.7852587210393884,0.04822024846815135,6.032860569265739,0.23575975762562268,0.00824652615436406,24.009983326463477,-0.034199857619246585,0.8752172442305929,-1.5089399007742503,14.010462599528587,1.5470066539568679,1,54.0,54.0,77.0,Partly Cloudy,SSW,3.0,0.0,30.03,2016-11-14,11,14
2016-11-14 02:00:00,561.5198389414528,-90.1832963813142,80.79860788295912,24.776194290872397,0.048313356967341875,6.022093298069817,0.2354152973653008,0.008103885373044583,58.44737438828477,69.65412566774982,0.5939511791477162,-1.5514001203595615,11.338900537481196,0.5459666115890921,2,52.0,52.0,76.0,Partly Cloudy,SW,2.0,0.0,30.0,2016-11-14,11,14
2016-11-14 03:00:00,425.2294034106791,16.69123362221606,0.20041658847812666,1.776715143554158,0.048220802405334016,6.014740204829326,0.24158437951546666,0.040086134098967725,88.82759662605378,125.37518294282917,60.63065471273824,10.666153586181588,14.85201371020719,1.8734996713306096,3,54.0,54.0,72.0,Partly Cloudy,S,1.0,0.0,30.0,2016-11-14,11,14
2016-11-14 04:00:00,339.13159718986657,-51.53103460484895,83.41763328536938,25.525268813185566,0.048179036678301916,6.0210181326725385,0.2354617681861639,0.008129261283597162,78.93311932968484,83.34028529653382,2.846675464704968,-1.4215229965743992,14.759045714070805,1.8285241529561869,4,54.0,54.0,77.0,Partly Cloudy,W,2.0,0.0,30.0,2016-11-14,11,14
2016-11-14 05:00:00,283.73205997684727,-137.65160044067818,93.52228887638324,27.23095891952699,0.04814060188392764,6.028510271727831,0.23595097337801113,0.0075029182513084245,20.36917774366192,-0.010554910697574721,1.2372587706935783,-1.5155598774827692,12.120862114322088,0.8418677890939269,5,55.0,55.0,67.0,Partly Cloudy,SSE,2.0,0.0,30.0,2016-11-14,11,14
2016-11-14 06:00:00,234.00229076525886,-123.54515032218312,56.20762186060442,17.0652642272599,0.047918038922152816,5.953860591317346,0.23183378398677337,0.008257661108607484,21.357720288899515,-0.022836506894293833,0.8992510459465923,-1.4862072006153455,14.095327451900285,1.5821229469732576,6,52.0,52.0,76.0,Partly Cloudy,CALM,0.0,0.0,29.97,2016-11-14,11,14
2016-11-14 07:00:00,191.16599204875027,-112.33559169948806,0.1999988748030772,1.7728129922736655,0.047715435739020935,5.983689038659532,0.2344282978483666,0.008303856407945487,22.6093674738154,-0.03261019733771941,0.7643695920889982,-1.5210915084091747,12.05798355754828,0.8182716741405285,7,54.0,54.0,72.0,Mostly Cloudy,WNW,1.0,0.0,29.97,2016-11-14,11,14
2016-11-14 08:00:00,245.05433102577786,-70.0038250960439,0.2017299349240632,1.7881365472361657,0.04813719969969691,6.031046921921741,0.2352769870402234,0.008797662746273074,34.48185047779638,44.64522653175934,0.7031766737363621,-1.5411011843315152,13.114347449651415,1.1874402409185045,8,55.0,55.0,72.0,Mostly Cloudy,SW,6.0,0.0,29.97,2016-11-14,11,14
2016-11-14 09:00:00,256.15698622241234,15.495406727032679,0.20313376987837656,1.7994366697848616,0.0485354197901027,6.066111506746404,0.2369300974512704,0.008084145427286337,96.11793507951316,127.29020767072039,0.7191013846470947,-1.5538831949935141,14.681033226956798,1.7832737000187937,9,59.0,59.0,63.0,Mostly Cloudy,S,3.0,0.0,29.97,2016-11-14,11,14
2016-11-14 10:00:00,220.2287567065835,-25.365334818527923,0.19936018912883066,1.7685927913391026,0.047906488048329046,5.9608422454877745,0.23240675105484626,0.007864041256446254,67.65949061059804,83.97957644588318,0.7202362337589172,-1.5296718975570485,10.790310818663972,0.33827381287140873,10,61.0,61.0,59.0,Cloudy,W,2.0,0.0,29.94,2016-11-14,11,14
2016-11-14 11:00:00,198.62700434475906,-115.23730476438027,0.19819656650738063,1.7624810666867863,0.04794969311292395,5.941595812780274,0.23165231127993932,0.008267574378455631,22.797346513459903,-0.03924862002929342,0.681543993707148,-1.5274191856762669,14.337858040083173,1.679347194360618,11,57.0,57.0,77.0,Light Rain,NNW,6.0,0.0,29.97,2016-11-14,11,14
2016-11-14 12:00:00,181.17055952403211,-110.91399071190126,0.19581015708173902,1.7504553689833746,0.04789868878179741,5.900378983151937,0.23152316515480018,0.007917947372366691,12.495842038263731,0.01406641955894559,0.6943530888718125,-1.5154692799190619,11.355656071873328,0.5883960590389463,12,55.0,55.0,82.0,Light Rain,ENE,3.0,0.0,29.94,2016-11-14,11,14
2016-11-14 13:00:00,168.1546179254047,-110.69278604564961,0.19975850200155743,1.7795609637472114,0.04792889189239636,5.9931075068985535,0.23375770097670098,0.0072079263711495225,12.781165874640045,0.010882247976101694,0.7156586142322109,-1.5448275280898687,10.97001842763369,0.40277937609295295,13,57.0,57.0,82.0,Light Rain,ESE,1.0,0.0,29.94,2016-11-14,11,14
2016-11-14 14:00:00,188.95459415855555,-79.4006944830783,0.19689786571057377,1.75915548213916,0.04781833473506862,5.927188487057397,0.2322830922208442,0.007569062838772349,37.24992511606736,30.210224277369978,0.7023527749519531,-1.5186635771071177,10.832045853382304,0.3787829040475552,14,57.0,57.0,88.0,Light Drizzle,N,3.0,0.0,29.91,2016-11-14,11,14
2016-11-14 15:00:00,356.8352883218451,28.850907804060363,0.19735361016597286,1.76148861777922,16.93180828798668,-10.91209045245255,0.23615318825429102,0.024528366435424453,96.50204100304413,124.32848572548939,21.35219285019901,4.064963258450711,12.431002510049472,0.9934748145771755,15,57.0,57.0,88.0,Light Drizzle,NNW,2.0,0.0,29.91,2016-11-14,11,14
2016-11-14 16:00:00,579.5252764757402,6.968772531534649,27.88597104466324,9.581922028766062,230.71410786377888,-12.621844540168686,0.23444444444444137,0.008086613259027063,100.46435844253816,116.8059771848761,0.8440210721315073,-1.5383352630157057,10.896582153378214,0.41279502043141825,16,57.0,57.0,88.0,Fog,NNW,7.0,0.0,29.91,2016-11-14,11,14
2016-11-14 17:00:00,405.58432431429213,-110.58517611253461,91.36666315848775,27.38383844838287,129.61722008662645,-21.398687018321354,0.23550410305522032,0.0082470471147166,21.22637669427524,-0.024907944277114895,0.6930392101972868,-1.543742604930648,10.546383163669379,0.32491529679922343,17,57.0,57.0,88.0,Fog,WNW,1.0,0.0,29.88,2016-11-14,11,14
2016-11-14 18:00:00,283.6480587984184,-135.73109560311025,94.92147144565816,27.28291205710867,0.048285059974092735,5.925677172301361,0.23165447761193192,0.00792126865671637,23.618328575182424,-0.035555576424630066,0.474952100082638,-1.5508103538958504,10.77913287142771,0.4397537569813745,18,55.0,55.0,88.0,Fog,NNW,5.0,0.0,29.88,2016-11-14,11,14
2016-11-14 19:00:00,226.69985833162735,-108.45282945808535,10.797450306380606,4.783360110596137,0.048373006181071515,5.960261897157806,0.23677171694473156,0.025233226597752997,24.315806726504427,-0.03802408817180216,21.475794015457442,4.426758750793528,10.699997929294632,0.41416117616054476,19,55.0,55.0,88.0,Fog,N,6.0,0.0,29.91,2016-11-14,11,14
2016-11-14 20:00:00,291.7506060549835,-64.60497376666234,0.19723818106716426,1.7602870714580627,0.04829676306214809,5.934287161021979,0.23254717510425352,0.008286921882889759,46.838008213163526,45.99991313727734,0.47507763480735443,-1.5549395965612007,14.022168943354302,1.670619671332488,20,55.0,55.0,88.0,Fog,N,6.0,0.0,29.91,2016-11-14,11,14
2016-11-14 21:00:00,258.3955482053849,16.378676598662185,0.20240123283831732,1.79889511534512,0.04903238524359172,6.066027410119022,0.23657188911588284,0.008289505744756592,87.26722771161266,127.31574426118657,0.47477018539822863,-1.5881652552761962,10.599459336922656,0.3409303863228401,21,54.0,54.0,88.0,Fog,N,7.0,0.0,29.94,2016-11-14,11,14
2016-11-14 22:00:00,447.57811112555663,-39.18965633185323,0.19782735299641635,1.767492955100517,0.048379943767569863,5.954542830365615,0.2322740557553896,0.008368742505995232,86.36956777446206,95.14708513815785,2.0542783708234245,-1.4698703637693964,10.520185588290413,0.3377596171889633,22,54.0,54.0,82.0,Fog,WNW,5.0,0.0,29.94,2016-11-14,11,14
2016-11-14 23:00:00,462.2841677283991,-122.83561268080739,1.7677368371479554,2.2498796270132777,0.04847723440134679,5.949109986884237,0.23696093106802366,0.03140913853753153,22.718928771626498,-0.030425651182785746,35.841425419990614,7.839642702264455,10.73123098591527,0.4131378403756043,23,52.0,52.0,67.0,Haze,WNW,9.0,0.0,29.97,2016-11-14,11,14
2016-11-15 00:00:00,630.1253703703708,-145.26972602994016,92.73511212024451,27.30018445891475,0.04854500431470934,5.934697407421375,0.23843089582943147,0.04389732560314364,23.033885206809106,-0.02745780214416333,53.36855120561383,12.011910601117366,10.719300590203117,0.4194789669561198,0,48.0,48.0,57.0,Fair,NW,10.0,0.0,29.97,2016-11-15,11,15
2016-11-15 01:00:00,581.9058906679483,-164.32317166951404,83.23966301616333,25.309051682106286,0.048122219928302123,6.02741596441492,0.23526001912870165,0.00801717832830105,27.94446198314554,9.396456389947245,0.48860689164921134,-1.569806756958995,10.21485255862505,0.19574537168900974,1,45.0,45.0,57.0,Fair,NW,8.0,0.0,30.0,2016-11-15,11,15
2016-11-15 02:00:00,558.5614367143858,-19.877356616350017,85.58373116641326,26.53686548915619,0.04870038340098991,6.039281311080939,0.23764849440564612,0.015947097694675554,93.95604922279783,127.4294360591717,11.704317845572122,1.8062462310618224,10.798382677348057,0.44167131080927435,2,45.0,45.0,53.0,Fair,WNW,12.0,0.0,30.0,2016-11-15,11,15
2016-11-15 03:00:00,353.37021942353107,3.0442243202136905,0.1999729673919034,1.7875907188045859,0.048575478652022816,6.043771570054091,0.23570006585755296,0.007738639570985058,99.12030287137848,125.08981063514938,1.908284813925565,-1.4040377400960813,14.083293341331487,1.714102242051594,3,41.0,41.0,49.0,Fair,NW,8.0,0.0,30.03,2016-11-15,11,15
2016-11-15 04:00:00,201.97286509349905,-91.05458351884747,0.20272216394424003,1.8044651955642343,0.04896427634291599,6.08241650110572,0.23766418415707102,0.008194538478898627,24.411726682190462,10.999900871133429,1.1637313965724136,-1.5605581028261994,10.46663378591237,0.2852473557872568,4,39.0,39.0,52.0,Fair,NW,8.0,0.0,30.03,2016-11-15,11,15
2016-11-15 05:00:00,181.96687038616884,-105.389337277886,0.2011363891067902,1.7912647091785703,0.048731350251151086,6.035900696506043,0.235555555555548,0.008110622462787606,21.904129976273392,-0.016612745282670927,0.6686688627686048,-1.5380403533727547,10.553957696562719,0.35124885146915247,5,41.0,41.0,45.0,Fair,N,2.0,0.0,30.06,2016-11-15,11,15
2016-11-15 06:00:00,189.3507237318004,-100.19236650282727,0.19828370523156325,1.7637431089443352,0.04838802905273978,5.942324789900365,0.23277781937995268,0.008022877040587045,21.573390741717922,-0.019319022108207944,0.647604611923532,-1.5205547431571236,10.767983172146907,0.4433912959380854,6,37.0,37.0,52.0,Fair,NNW,10.0,0.0,30.06,2016-11-15,11,15
2016-11-15 07:00:00,230.60777518525964,-61.73333246224759,0.1993416107256942,1.7804865461209296,0.04859927522410454,5.996076864390838,0.23438129658064302,0.0075860454664619425,34.4643017692639,45.61948798288868,0.7694312894414757,-1.5188109635489737,10.791609888709365,0.4588866706312014,7,37.0,37.0,52.0,Fair,NNW,12.0,0.0,30.09,2016-11-15,11,15
2016-11-15 08:00:00,280.3156375577465,24.57309567540482,0.20068852029843104,1.7943485984629222,0.048671222332774336,6.043244597968673,0.2357917806166364,0.007489416701007714,97.31858720345701,126.68991471453565,0.7138162477995504,-1.5445557886063022,10.535417578685177,0.3354875839686026,8,37.0,37.0,52.0,Fair,NW,7.0,0.0,30.12,2016-11-15,11,15
2016-11-15 09:00:00,285.263965408572,-37.77644353403512,0.19558134303174501,1.7529211503130822,0.048365355692582726,5.902687434200596,0.23043207794640064,0.007056586097058324,63.02673610592663,78.02533659958888,0.6211684177013905,-1.5184401745416451,10.500936401406113,0.3492824243791603,9,39.0,39.0,45.0,Fair,NNW,14.0,0.0,30.14,2016-11-15,11,15
2016-11-15 10:00:00,184.57721139151073,-101.43926715622098,0.19390832802605953,1.744541265500316,0.04818885628233376,5.873387327206714,0.22945940883376953,0.00668733375791405,21.866391221222095,-0.02946285328735613,0.6229071751317298,-1.5158681590640681,4.381449044585967,-1.9998514447724127,10,41.0,41.0,42.0,Fair,NNW,16.0,0.0,30.14,2016-11-15,11,15
2016-11-15 11:00:00,195.20976373564952,-106.12150451354044,0.19929107558356332,1.775079186369423,0.04899176295402516,5.9771931841743955,0.2341090040260315,0.007106144410580617,20.732235274247216,-0.02614606593984346,0.6355875586810794,-1.5481938391905241,10.382387328851024,0.29214965063940845,11,43.0,43.0,39.0,Fair,NNW,14.0,0.0,30.14,2016-11-15,11,15
2016-11-15 12:00:00,182.93373008783806,-100.8550390799472,0.197016381166326,1.762877656089089,0.04850642558278337,5.933306746862203,0.23205221229007886,0.008253543778284675,12.060253060461012,0.014675824689276236,0.6286135531826809,-1.5387642908349843,10.479497520474883,0.34029942144413505,12,45.0,45.0,37.0,Fair,NNW,15.0,0.0,30.14,2016-11-15,11,15
2016-11-15 13:00:00,205.72264221574255,-71.3169692028566,0.196343331086633,1.7581526623230688,0.04848221624448745,5.9161368900847915,0.23102917692147926,0.007891483645518197,45.27795287325881,45.80104874919813,0.6506365395090438,-1.5302342179898651,10.296994950916968,0.27667117142482245,13,45.0,45.0,34.0,Fair,NNW,13.0,0.0,30.12,2016-11-15,11,15
2016-11-15 14:00:00,330.7207206199755,26.845031076899115,0.1977370042067175,1.770007699819691,0.04846344858722781,5.958409834832233,0.2362569685593544,0.023852088221491437,86.27819668437726,124.58238157820665,21.592129767678678,4.461035537018467,10.26824621240671,0.2593804175774559,14,46.0,46.0,32.0,Fair,NW,9.0,0.0,30.12,2016-11-15,11,15
2016-11-15 15:00:00,364.38766908866415,-66.59623456674807,0.19805260996190263,1.7743331341946242,0.04901740479706715,5.97180983716909,0.23313545245195377,0.0075044358035411245,72.03427659415533,70.19653293143332,0.5015923134890768,-1.5648745290127977,7.03571374686455,-1.000879806876244,15,48.0,48.0,30.0,Fair,NNW,12.0,0.0,30.12,2016-11-15,11,15
2016-11-15 16:00:00,279.1186528595844,-120.66960231806863,0.199217687726205,1.7798421969856706,0.04911578341013498,5.991778225806664,0.18500000000000003,0.02125,23.291333857537428,-0.03752924705611151,0.4948841180307741,-1.5697095276466697,10.536593975343177,0.37821315034503766,16,48.0,48.0,30.0,Fair,NNW,9.0,0.0,30.12,2016-11-15,11,15
2016-11-15 17:00:00,312.33505727737827,-121.49699877659972,0.1983428431998065,1.7838531851796333,0.0490302824730983,6.000663500857431,,,32.498256961640635,-0.07887431509419285,0.49498928926631225,-1.5710890521000782,10.41374659114754,0.31544462879261925,17,45.0,45.0,31.0,Fair,NNW,9.0,0.0,30.12,2016-11-15,11,15
2016-11-15 18:00:00,305.0221805405792,-76.06618879428879,39.218943624868636,12.738934216468495,0.048342122672711985,6.0324759474528,,,40.41529496944033,34.65251245886204,21.107949872432073,5.136853144229303,9.684954703698583,0.00902906272238673,18,43.0,43.0,36.0,Fair,NNW,3.0,0.0,30.14,2016-11-15,11,15
2016-11-15 19:00:00,401.61331007146,-7.9047965981836725,80.41070139343728,23.83300495651332,0.04831146402357458,5.927352593343662,,,96.08853403239429,123.70578148113376,1.8778379344065137,-1.552562434180813,8.554090730152723,-0.3660179960633622,19,39.0,39.0,42.0,Fair,NNW,7.0,0.0,30.14,2016-11-15,11,15
2016-11-15 20:00:00,255.84855017275197,19.513715310026996,0.19622260107158873,1.7575353141744219,0.048583966465808745,5.9381698416857285,,,92.18700550170185,120.99300759758904,0.494647541137406,-1.5510833630410585,8.476543277082103,-0.41418973964297257,20,39.0,39.0,45.0,Fair,NNW,12.0,0.0,30.14,2016-11-15,11,15
2016-11-15 21:00:00,183.0228441387489,-109.9094899794198,0.20330819892974908,1.8074477042248587,0.049268397701105075,6.093406031787351,,,22.725135200839773,-0.0345429725484389,0.49448092330102617,-1.5958748389265518,10.400035156028517,0.2792201410021327,21,37.0,37.0,48.0,Fair,NNW,3.0,0.0,30.14,2016-11-15,11,15
2016-11-15 22:00:00,554.6592980633684,-113.8390578392824,1.0709156603950676,2.153089956004869,0.0483902027027,5.944900713213387,,,11.863834387987211,0.023671883775781943,2.7383543664816132,-1.5709742554265702,10.771944225352032,0.45529295774648737,22,36.0,36.0,52.0,Fair,NW,5.0,0.0,30.17,2016-11-15,11,15
